function, code1, hexcode1, code2, hexcode2
"MEDIA PLAYER","sendir,1:1,1,37000,1,1,126,64,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,48,15,15,15,48,15,15,15,48,15,15,15,48,15,15,15,15,15,15,15,48,15,15,15,15,15,2738","0000 0071 0000 0032 007E 0040 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 0AB2",,

"MENU HOME","sendir,1:1,1,37000,1,1,127,64,15,17,15,48,16,16,16,17,15,17,15,17,15,18,15,17,16,17,16,16,16,16,15,17,15,17,15,49,16,16,15,17,15,17,15,17,15,17,16,17,16,16,16,16,15,17,15,49,16,49,15,17,15,17,15,49,16,16,15,17,15,17,15,17,16,49,15,17,15,48,16,16,16,49,15,17,16,17,16,48,15,17,15,18,15,49,16,49,15,49,15,17,15,17,15,17,15,2721","0000 0070 0000 0032 007F 0040 000F 0011 000F 0030 0010 0010 0010 0011 000F 0011 000F 0011 000F 0012 000F 0011 0010 0011 0010 0010 0010 0010 000F 0011 000F 0011 000F 0031 0010 0010 000F 0011 000F 0011 000F 0011 000F 0011 0010 0011 0010 0010 0010 0010 000F 0011 000F 0031 0010 0031 000F 0011 000F 0011 000F 0031 0010 0010 000F 0011 000F 0011 000F 0011 0010 0031 000F 0011 000F 0030 0010 0010 0010 0031 000F 0011 0010 0011 0010 0030 000F 0011 000F 0012 000F 0031 0010 0031 000F 0031 000F 0011 000F 0011 000F 0011 000F 0AA1",,

"MENU MAIN","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,48,16,16,16,49,16,16,16,16,16,48,16,16,16,16,16,48,16,16,16,48,16,48,16,2718","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0010 0010 0031 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0a9e",,

"MENU SUB","sendir,1:1,1,37000,1,1,129,65,16,17,16,49,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,49,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,49,16,49,16,17,16,17,16,49,16,17,16,17,16,17,16,17,16,49,16,49,16,49,16,17,16,17,16,49,16,17,16,49,16,17,16,49,16,49,16,49,16,17,16,49,16,17,16,17,16,2737","0000 0070 0000 0032 0081 0041 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0031 0010 0011 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0031 0010 0031 0010 0011 0010 0011 0010 0031 0010 0011 0010 0031 0010 0011 0010 0031 0010 0031 0010 0031 0010 0011 0010 0031 0010 0011 0010 0011 0010 0ab1",,

"MODE","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,48,16,16,16,16,16,48,16,48,16,16,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0ACD",,

"MUTE TOGGLE","sendir,1:1,1,37000,1,1,128,64,16,16,16,49,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,49,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,49,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,49,16,16,16,16,16,49,16,49,16,16,16,16,16,16,16,49,16,16,16,16,16,49,16,49,16,16,16,49,16,2718","0000 0070 0000 0032 0080 0040 0010 0010 0010 0031 0010 0011 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0031 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0031 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0031 0010 0010 0010 0010 0010 0031 0010 0031 0010 0010 0010 0010 0010 0010 0010 0031 0010 0010 0010 0010 0010 0031 0010 0031 0010 0010 0010 0031 0010 0a9e",,

"NETFLIX","sendir,1:1,1,37000,1,1,126,64,16,16,16,49,15,16,16,16,16,16,16,17,16,17,15,17,15,17,15,16,16,16,16,16,16,17,16,49,15,16,16,16,16,17,16,17,15,17,15,17,15,17,15,16,16,16,16,48,15,48,16,17,16,17,15,49,16,16,16,16,16,17,15,18,15,17,15,49,16,17,15,17,15,48,16,48,15,48,16,48,15,49,16,49,15,17,15,48,16,48,15,49,16,49,15,16,16,2719","0000 0070 0000 0032 007E 0040 0010 0010 0010 0031 000F 0010 0010 0010 0010 0010 0010 0011 0010 0011 000F 0011 000F 0011 000F 0010 0010 0010 0010 0010 0010 0011 0010 0031 000F 0010 0010 0010 0010 0011 0010 0011 000F 0011 000F 0011 000F 0011 000F 0010 0010 0010 0010 0030 000F 0030 0010 0011 0010 0011 000F 0031 0010 0010 0010 0010 0010 0011 000F 0012 000F 0011 000F 0031 0010 0011 000F 0011 000F 0030 0010 0030 000F 0030 0010 0030 000F 0031 0010 0031 000F 0011 000F 0030 0010 0030 000F 0031 0010 0031 000F 0010 0010 0A9F",,

"NEXT","sendir,1:1,1,37000,1,1,127,65,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,48,15,15,15,48,15,48,15,48,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,48,15,15,15,48,15,15,15,2733","0000 0070 0000 0032 007F 0041 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 0030 000F 0030 000F 0030 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0AAD",,

"NORMALIZE","sendir,1:1,1,36000,1,1,126,64,16,16,16,48,15,17,15,16,16,16,16,16,16,17,15,17,15,17,15,17,15,16,16,16,16,16,16,49,15,16,16,16,16,16,16,16,15,17,15,17,15,17,15,16,16,16,16,48,15,17,15,16,16,16,16,16,16,16,16,17,15,17,15,17,15,16,16,16,16,49,15,49,16,16,16,16,15,18,15,17,15,17,15,16,16,48,15,49,16,16,16,16,16,17,15,49,16,2720","0000 0073 0000 0032 007E 0040 0010 0010 0010 0030 000F 0011 000F 0010 0010 0010 0010 0010 0010 0011 000F 0011 000F 0011 000F 0011 000F 0010 0010 0010 0010 0010 0010 0031 000F 0010 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0011 000F 0010 0010 0010 0010 0030 000F 0011 000F 0010 0010 0010 0010 0010 0010 0010 0010 0011 000F 0011 000F 0011 000F 0010 0010 0010 0010 0031 000F 0031 0010 0010 0010 0010 000F 0012 000F 0011 000F 0011 000F 0010 0010 0030 000F 0031 0010 0010 0010 0010 0010 0011 000F 0031 0010 0AA0",,

"OPTION","sendir,1:1,1,37000,1,1,127,63,15,17,15,48,16,16,15,17,15,17,15,17,16,16,16,16,16,16,15,17,15,17,15,17,15,16,16,48,15,17,15,17,15,17,16,16,16,16,16,16,16,16,15,17,15,17,15,48,16,48,15,17,16,16,16,48,15,17,15,17,15,16,16,16,16,48,15,48,16,48,15,17,15,16,16,48,15,17,15,48,16,16,16,48,15,48,16,48,15,16,16,48,15,17,15,17,15,2714","0000 0070 0000 0032 007F 003F 000F 0011 000F 0030 0010 0010 000F 0011 000F 0011 000F 0011 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0011 000F 0010 0010 0030 000F 0011 000F 0011 000F 0011 0010 0010 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0030 0010 0030 000F 0011 0010 0010 0010 0030 000F 0011 000F 0011 000F 0010 0010 0010 0010 0030 000F 0030 0010 0030 000F 0011 000F 0010 0010 0030 000F 0011 000F 0030 0010 0010 0010 0030 000F 0030 0010 0030 000F 0010 0010 0030 000F 0011 000F 0011 000F 0A9A",,

"PAUSE","sendir,1:1,1,37000,1,1,127,65,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,15,15,48,15,15,15,15,15,48,15,15,15,2730","0000 0070 0000 0032 007F 0041 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 0AAA",,

"PIP","sendir,1:1,1,36000,1,1,126,64,16,17,15,49,16,17,16,17,16,17,16,16,15,17,15,17,15,16,16,16,16,17,16,17,15,17,15,49,16,17,16,17,16,17,15,17,15,17,15,17,16,16,16,17,16,17,16,49,15,16,16,17,16,17,16,17,15,17,15,17,15,17,15,17,16,17,16,49,15,17,15,17,16,17,16,49,15,49,16,49,15,17,15,49,16,17,15,17,15,17,15,49,16,49,15,17,15,2722","0000 0073 0000 0032 007E 0040 0010 0011 000F 0031 0010 0011 0010 0011 0010 0011 0010 0010 000F 0011 000F 0011 000F 0010 0010 0010 0010 0011 0010 0011 000F 0011 000F 0031 0010 0011 0010 0011 0010 0011 000F 0011 000F 0011 000F 0011 0010 0010 0010 0011 0010 0011 0010 0031 000F 0010 0010 0011 0010 0011 0010 0011 000F 0011 000F 0011 000F 0011 000F 0011 0010 0011 0010 0031 000F 0011 000F 0011 0010 0011 0010 0031 000F 0031 0010 0031 000F 0011 000F 0031 0010 0011 000F 0011 000F 0011 000F 0031 0010 0031 000F 0011 000F 0AA2",,

"PIP AUDIO SWITCH","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,48,16,16,16,48,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0030 0010 0ACD",,

"PIP CHANNEL DOWN","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,48,16,16,16,16,16,48,16,48,16,16,16,48,16,16,16,48,16,16,16,16,16,48,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0ACD",,

"PIP CHANNEL UP","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,48,16,16,16,16,16,48,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0ACD",,

"PIP FRAME ADVANCE","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,48,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0ACD",,

"PIP FREEZE","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,16,16,48,16,16,16,16,16,16,16,48,16,48,16,48,16,16,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0ACD",,

"PIP INPUT SCROLL","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,48,16,16,16,48,16,16,16,16,16,48,16,48,16,16,16,48,16,16,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0ACD",,

"PIP MODE","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,48,16,48,16,16,16,16,16,48,16,48,16,16,16,16,16,48,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0ACD",,

"PIP MOVE/ZOOM","sendir,1:1,1,36000,1,1,623,16,16,16,16,16,16,16,15,17,15,17,15,17,15,16,16,48,15,17,15,17,15,16,16,16,16,16,16,16,15,17,15,17,15,17,15,48,16,16,15,17,15,17,15,16,16,16,16,16,16,16,16,16,15,48,16,48,15,48,16,16,16,16,16,48,15,48,16,16,15,48,16,48,15,48,16,16,16,16,16,48,15,48,16,48,15,6999","0000 0073 0000 002C 026F 0010 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0011 000F 0010 0010 0030 000F 0011 000F 0011 000F 0010 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0011 000F 0030 0010 0010 000F 0011 000F 0011 000F 0010 0010 0010 0010 0010 0010 0010 0010 0010 000F 0030 0010 0030 000F 0030 0010 0010 0010 0010 0010 0030 000F 0030 0010 0010 000F 0030 0010 0030 000F 0030 0010 0010 0010 0010 0010 0030 000F 0030 0010 0030 000F 1B57",,

"PIP MULTI WINDOW","sendir,1:1,1,36000,1,1,126,63,16,16,16,48,15,17,15,16,16,16,16,16,16,16,15,17,15,17,15,17,15,16,16,16,16,16,16,48,15,16,16,16,16,16,16,16,15,17,15,17,15,17,15,16,16,16,16,48,15,17,15,16,16,16,16,16,16,16,16,16,15,17,15,17,15,16,16,48,15,48,16,16,16,16,16,48,15,48,16,48,15,16,16,48,15,48,16,16,16,16,16,48,15,48,16,16,15,2713","0000 0073 0000 0032 007E 003F 0010 0010 0010 0030 000F 0011 000F 0010 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0011 000F 0010 0010 0010 0010 0010 0010 0030 000F 0010 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0011 000F 0010 0010 0010 0010 0030 000F 0011 000F 0010 0010 0010 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0010 0010 0030 000F 0030 0010 0010 0010 0010 0010 0030 000F 0030 0010 0030 000F 0010 0010 0030 000F 0030 0010 0010 0010 0010 0010 0030 000F 0030 0010 0010 000F 0A99",,

"PIP POSITION","sendir,1:1,1,36000,1,1,127,63,15,17,15,48,16,16,15,17,15,17,15,16,16,16,16,16,16,16,16,16,15,17,15,17,15,16,16,48,15,17,15,17,15,17,15,16,16,16,16,16,16,16,15,17,15,17,15,48,16,16,15,17,15,48,16,16,16,16,16,16,15,17,15,17,15,48,16,16,15,48,16,16,16,16,16,48,15,48,16,48,15,48,16,16,15,17,15,17,15,17,15,48,15,49,15,16,16,2714","0000 0073 0000 0032 007F 003F 000F 0011 000F 0030 0010 0010 000F 0011 000F 0011 000F 0010 0010 0010 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0010 0010 0030 000F 0011 000F 0011 000F 0011 000F 0010 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0030 0010 0010 000F 0011 000F 0030 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0030 0010 0010 000F 0030 0010 0010 0010 0010 0010 0030 000F 0030 0010 0030 000F 0030 0010 0010 000F 0011 000F 0011 000F 0011 000F 0030 000F 0031 000F 0010 0010 0A9A",,

"PIP POSITION DOWN","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,48,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0ACD",,

"PIP POSITION LEFT","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,48,16,48,16,16,16,48,16,16,16,48,16,16,16,16,16,48,16,48,16,16,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0ACD",,

"PIP POSITION RIGHT","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,48,16,48,16,16,16,48,16,16,16,16,16,48,16,16,16,48,16,48,16,16,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0ACD",,

